postal_code,X_coord,Y_coord
689677,1.1,1.1
609271,1.1,1.1
650403,1.1,1.1
268836,1.1,1.1
258711,1.1,1.1
557323,1.1,1.1
436917,1.1,1.1
460091,1.1,1.1
560713,1.1,1.1
467767,1.1,1.1
456491,1.1,1.1
670213,1.1,1.1
277870,1.1,1.1
677727,1.1,1.1
730820,1.1,1.1
752104,1.1,1.1
650331,1.1,1.1
238288,1.1,1.1
670503,1.1,1.1
520728,1.1,1.1
761645,1.1,1.1
754466,1.1,1.1
757718,1.1,1.1
98415,1.1,1.1
598983,1.1,1.1
680005,1.1,1.1
510565,1.1,1.1
560626,1.1,1.1
370044,1.1,1.1
648146,1.1,1.1
541281,1.1,1.1
550116,1.1,1.1
604285,1.1,1.1
598176,1.1,1.1
737921,1.1,1.1
160048,1.1,1.1
415984,1.1,1.1
732899,1.1,1.1
670523,1.1,1.1
239620,1.1,1.1
521148,1.1,1.1
642987,1.1,1.1
678188,1.1,1.1
368360,1.1,1.1
806022,1.1,1.1
767992,1.1,1.1
507313,1.1,1.1
424253,1.1,1.1
738993,1.1,1.1
49828,1.1,1.1
689577,1.1,1.1
680791,1.1,1.1
127445,1.1,1.1
339155,1.1,1.1
670140,1.1,1.1
577764,1.1,1.1
277514,1.1,1.1
460530,1.1,1.1
389932,1.1,1.1
469990,1.1,1.1
760437,1.1,1.1
461001,1.1,1.1
534670,1.1,1.1
534943,1.1,1.1
753463,1.1,1.1
542163,1.1,1.1
823310,1.1,1.1
100055,1.1,1.1
556112,1.1,1.1
339416,1.1,1.1
239918,1.1,1.1
423491,1.1,1.1
570210,1.1,1.1
440077,1.1,1.1
730602,1.1,1.1
670211,1.1,1.1
679978,1.1,1.1
822221,1.1,1.1
348524,1.1,1.1
328847,1.1,1.1
89065,1.1,1.1
600060,1.1,1.1
486957,1.1,1.1
469565,1.1,1.1
822226,1.1,1.1
759155,1.1,1.1
640499,1.1,1.1
821203,1.1,1.1
540138,1.1,1.1
187954,1.1,1.1
449306,1.1,1.1
570220,1.1,1.1
670142,1.1,1.1
650107,1.1,1.1
544627,1.1,1.1
787524,1.1,1.1
530997,1.1,1.1
188552,1.1,1.1
400341,1.1,1.1
208089,1.1,1.1
238315,1.1,1.1
188551,1.1,1.1
99750,1.1,1.1
530634,1.1,1.1
560470,1.1,1.1
672550,1.1,1.1
680405,1.1,1.1
760633,1.1,1.1
823167,1.1,1.1
738212,1.1,1.1
139234,1.1,1.1
556743,1.1,1.1
218442,1.1,1.1
534041,1.1,1.1
562596,1.1,1.1
267829,1.1,1.1
548958,1.1,1.1
409791,1.1,1.1
429420,1.1,1.1
756987,1.1,1.1
109755,1.1,1.1
534484,1.1,1.1
670425,1.1,1.1
576461,1.1,1.1
238959,1.1,1.1
358510,1.1,1.1
732571,1.1,1.1
298470,1.1,1.1
609776,1.1,1.1
548749,1.1,1.1
530623,1.1,1.1
600025,1.1,1.1
370033,1.1,1.1
640757,1.1,1.1
760439,1.1,1.1
50005,1.1,1.1
349583,1.1,1.1
473747,1.1,1.1
310215,1.1,1.1
659801,1.1,1.1
768141,1.1,1.1
575645,1.1,1.1
550328,1.1,1.1
572505,1.1,1.1
530512,1.1,1.1
681810,1.1,1.1
103080,1.1,1.1
670221,1.1,1.1
162013,1.1,1.1
522496,1.1,1.1
59521,1.1,1.1
259703,1.1,1.1
276148,1.1,1.1
330026,1.1,1.1
519457,1.1,1.1
427520,1.1,1.1
518091,1.1,1.1
648780,1.1,1.1
369673,1.1,1.1
520109,1.1,1.1
380110,1.1,1.1
534033,1.1,1.1
470716,1.1,1.1
98529,1.1,1.1
822316,1.1,1.1
338737,1.1,1.1
680701,1.1,1.1
419594,1.1,1.1
828761,1.1,1.1
588498,1.1,1.1
465568,1.1,1.1
119166,1.1,1.1
640744,1.1,1.1
545891,1.1,1.1
59922,1.1,1.1
258542,1.1,1.1
310168,1.1,1.1
461034,1.1,1.1
670516,1.1,1.1
534053,1.1,1.1
507251,1.1,1.1
398280,1.1,1.1
320098,1.1,1.1
369364,1.1,1.1
574045,1.1,1.1
436922,1.1,1.1
547065,1.1,1.1
508913,1.1,1.1
589662,1.1,1.1
642661,1.1,1.1
528692,1.1,1.1
809897,1.1,1.1
120374,1.1,1.1
760442,1.1,1.1
629813,1.1,1.1
389935,1.1,1.1
758202,1.1,1.1
760742,1.1,1.1
627973,1.1,1.1
461220,1.1,1.1
387389,1.1,1.1
549102,1.1,1.1
730665,1.1,1.1
128150,1.1,1.1
520887,1.1,1.1
389664,1.1,1.1
520852,1.1,1.1
539775,1.1,1.1
522230,1.1,1.1
680254,1.1,1.1
121440,1.1,1.1
651194,1.1,1.1
560339,1.1,1.1
467550,1.1,1.1
208010,1.1,1.1
229629,1.1,1.1
520367,1.1,1.1
520741,1.1,1.1
298202,1.1,1.1
159944,1.1,1.1
648452,1.1,1.1
399685,1.1,1.1
564588,1.1,1.1
160120,1.1,1.1
540101,1.1,1.1
428731,1.1,1.1
80106,1.1,1.1
360082,1.1,1.1
536980,1.1,1.1
309767,1.1,1.1
458968,1.1,1.1
466082,1.1,1.1
518212,1.1,1.1
730882,1.1,1.1
822165,1.1,1.1
730677,1.1,1.1
536019,1.1,1.1
127451,1.1,1.1
596367,1.1,1.1
238963,1.1,1.1
80011,1.1,1.1
760208,1.1,1.1
189271,1.1,1.1
529941,1.1,1.1
610140,1.1,1.1
428247,1.1,1.1
760844,1.1,1.1
199084,1.1,1.1
520351,1.1,1.1
299402,1.1,1.1
169631,1.1,1.1
769467,1.1,1.1
560221,1.1,1.1
460543,1.1,1.1
567745,1.1,1.1
641684,1.1,1.1
689096,1.1,1.1
440060,1.1,1.1
455120,1.1,1.1
534037,1.1,1.1
288061,1.1,1.1
164004,1.1,1.1
519938,1.1,1.1
98329,1.1,1.1
639417,1.1,1.1
530836,1.1,1.1
640752,1.1,1.1
560418,1.1,1.1
757509,1.1,1.1
459225,1.1,1.1
731754,1.1,1.1
678756,1.1,1.1
239403,1.1,1.1
398089,1.1,1.1
198889,1.1,1.1
559210,1.1,1.1
530334,1.1,1.1
370022,1.1,1.1
520916,1.1,1.1
88502,1.1,1.1
510269,1.1,1.1
440054,1.1,1.1
138669,1.1,1.1
601322,1.1,1.1
138643,1.1,1.1
534080,1.1,1.1
162012,1.1,1.1
347720,1.1,1.1
650139,1.1,1.1
520432,1.1,1.1
468143,1.1,1.1
449530,1.1,1.1
509428,1.1,1.1
59290,1.1,1.1
530167,1.1,1.1
609039,1.1,1.1
596223,1.1,1.1
159930,1.1,1.1
59405,1.1,1.1
779088,1.1,1.1
308433,1.1,1.1
89315,1.1,1.1
637799,1.1,1.1
486786,1.1,1.1
560509,1.1,1.1
680560,1.1,1.1
89519,1.1,1.1
88817,1.1,1.1
310050,1.1,1.1
680454,1.1,1.1
600402,1.1,1.1
209066,1.1,1.1
520337,1.1,1.1
469029,1.1,1.1
760167,1.1,1.1
650506,1.1,1.1
408696,1.1,1.1
425571,1.1,1.1
408785,1.1,1.1
718901,1.1,1.1
387385,1.1,1.1
188971,1.1,1.1
218308,1.1,1.1
757719,1.1,1.1
239353,1.1,1.1
639190,1.1,1.1
18986,1.1,1.1
579347,1.1,1.1
461188,1.1,1.1
546162,1.1,1.1
419592,1.1,1.1
310013,1.1,1.1
610324,1.1,1.1
822659,1.1,1.1
383008,1.1,1.1
289165,1.1,1.1
249693,1.1,1.1
479249,1.1,1.1
680785,1.1,1.1
750323,1.1,1.1
530143,1.1,1.1
209364,1.1,1.1
760876,1.1,1.1
550325,1.1,1.1
424903,1.1,1.1
560422,1.1,1.1
400349,1.1,1.1
309973,1.1,1.1
544180,1.1,1.1
118254,1.1,1.1
570410,1.1,1.1
591301,1.1,1.1
522492,1.1,1.1
534019,1.1,1.1
798058,1.1,1.1
189677,1.1,1.1
738098,1.1,1.1
499619,1.1,1.1
530963,1.1,1.1
569537,1.1,1.1
238435,1.1,1.1
640450,1.1,1.1
416326,1.1,1.1
599633,1.1,1.1
754507,1.1,1.1
400017,1.1,1.1
737796,1.1,1.1
531997,1.1,1.1
239809,1.1,1.1
650212,1.1,1.1
639222,1.1,1.1
730353,1.1,1.1
470123,1.1,1.1
541282,1.1,1.1
640841,1.1,1.1
239371,1.1,1.1
423497,1.1,1.1
640188,1.1,1.1
98393,1.1,1.1
591401,1.1,1.1
659592,1.1,1.1
806107,1.1,1.1
381042,1.1,1.1
768961,1.1,1.1
521137,1.1,1.1
768317,1.1,1.1
424676,1.1,1.1
650514,1.1,1.1
519934,1.1,1.1
458195,1.1,1.1
428794,1.1,1.1
460066,1.1,1.1
100084,1.1,1.1
650210,1.1,1.1
550542,1.1,1.1
460110,1.1,1.1
198784,1.1,1.1
787057,1.1,1.1
752508,1.1,1.1
469984,1.1,1.1
637842,1.1,1.1
600107,1.1,1.1
627526,1.1,1.1
757061,1.1,1.1
828823,1.1,1.1
683688,1.1,1.1
730779,1.1,1.1
310231,1.1,1.1
90115,1.1,1.1
140117,1.1,1.1
689686,1.1,1.1
258128,1.1,1.1
760110,1.1,1.1
530567,1.1,1.1
698939,1.1,1.1
560233,1.1,1.1
550262,1.1,1.1
546384,1.1,1.1
207225,1.1,1.1
439204,1.1,1.1
387416,1.1,1.1
641655,1.1,1.1
541273,1.1,1.1
629318,1.1,1.1
338728,1.1,1.1
568417,1.1,1.1
718863,1.1,1.1
389353,1.1,1.1
530678,1.1,1.1
677738,1.1,1.1
161079,1.1,1.1
752592,1.1,1.1
680484,1.1,1.1
49035,1.1,1.1
653461,1.1,1.1
460215,1.1,1.1
760934,1.1,1.1
238974,1.1,1.1
542278,1.1,1.1
819642,1.1,1.1
409848,1.1,1.1
129905,1.1,1.1
347798,1.1,1.1
791412,1.1,1.1
730731,1.1,1.1
219259,1.1,1.1
650151,1.1,1.1
821271,1.1,1.1
370054,1.1,1.1
539150,1.1,1.1
160139,1.1,1.1
544703,1.1,1.1
547557,1.1,1.1
670539,1.1,1.1
120310,1.1,1.1
669596,1.1,1.1
756983,1.1,1.1
640838,1.1,1.1
278543,1.1,1.1
310103,1.1,1.1
641666,1.1,1.1
429507,1.1,1.1
570191,1.1,1.1
760603,1.1,1.1
239381,1.1,1.1
534026,1.1,1.1
530237,1.1,1.1
769414,1.1,1.1
218111,1.1,1.1
510446,1.1,1.1
541184,1.1,1.1
298135,1.1,1.1
760225,1.1,1.1
670273,1.1,1.1
360013,1.1,1.1
469332,1.1,1.1
387513,1.1,1.1
418929,1.1,1.1
545671,1.1,1.1
307612,1.1,1.1
427761,1.1,1.1
544203,1.1,1.1
258794,1.1,1.1
534101,1.1,1.1
558078,1.1,1.1
640420,1.1,1.1
797499,1.1,1.1
370063,1.1,1.1
440047,1.1,1.1
532986,1.1,1.1
457284,1.1,1.1
760409,1.1,1.1
600348,1.1,1.1
578356,1.1,1.1
684490,1.1,1.1
574812,1.1,1.1
151077,1.1,1.1
510412,1.1,1.1
527497,1.1,1.1
609204,1.1,1.1
313085,1.1,1.1
542212,1.1,1.1
576032,1.1,1.1
530138,1.1,1.1
518135,1.1,1.1
478930,1.1,1.1
321116,1.1,1.1
189860,1.1,1.1
799739,1.1,1.1
541211,1.1,1.1
98416,1.1,1.1
399941,1.1,1.1
239197,1.1,1.1
507157,1.1,1.1
628088,1.1,1.1
649883,1.1,1.1
188315,1.1,1.1
467968,1.1,1.1
679888,1.1,1.1
639245,1.1,1.1
574424,1.1,1.1
729369,1.1,1.1
69620,1.1,1.1
542260,1.1,1.1
208575,1.1,1.1
550208,1.1,1.1
417839,1.1,1.1
207377,1.1,1.1
823622,1.1,1.1
680509,1.1,1.1
270015,1.1,1.1
310085,1.1,1.1
228681,1.1,1.1
198491,1.1,1.1
540237,1.1,1.1
249895,1.1,1.1
730647,1.1,1.1
408767,1.1,1.1
238322,1.1,1.1
576535,1.1,1.1
678182,1.1,1.1
677948,1.1,1.1
117439,1.1,1.1
643680,1.1,1.1
760119,1.1,1.1
520271,1.1,1.1
638590,1.1,1.1
611138,1.1,1.1
754351,1.1,1.1
98410,1.1,1.1
287608,1.1,1.1
609781,1.1,1.1
543265,1.1,1.1
669608,1.1,1.1
610178,1.1,1.1
569814,1.1,1.1
162118,1.1,1.1
370077,1.1,1.1
539233,1.1,1.1
562307,1.1,1.1
752366,1.1,1.1
600250,1.1,1.1
169608,1.1,1.1
560602,1.1,1.1
418933,1.1,1.1
277700,1.1,1.1
828721,1.1,1.1
541120,1.1,1.1
730818,1.1,1.1
358426,1.1,1.1
428267,1.1,1.1
518235,1.1,1.1
470131,1.1,1.1
398692,1.1,1.1
506866,1.1,1.1
730505,1.1,1.1
560172,1.1,1.1
370032,1.1,1.1
619860,1.1,1.1
677723,1.1,1.1
648149,1.1,1.1
389520,1.1,1.1
762676,1.1,1.1
600403,1.1,1.1
209406,1.1,1.1
218548,1.1,1.1
209899,1.1,1.1
416604,1.1,1.1
650108,1.1,1.1
460004,1.1,1.1
650164,1.1,1.1
600332,1.1,1.1
542323,1.1,1.1
797563,1.1,1.1
574362,1.1,1.1
419912,1.1,1.1
760775,1.1,1.1
598595,1.1,1.1
554774,1.1,1.1
570150,1.1,1.1
684488,1.1,1.1
518199,1.1,1.1
207998,1.1,1.1
758385,1.1,1.1
466240,1.1,1.1
266774,1.1,1.1
425239,1.1,1.1
543316,1.1,1.1
426768,1.1,1.1
567927,1.1,1.1
398359,1.1,1.1
129199,1.1,1.1
259421,1.1,1.1
549623,1.1,1.1
520936,1.1,1.1
793439,1.1,1.1
670242,1.1,1.1
530551,1.1,1.1
390042,1.1,1.1
520239,1.1,1.1
752129,1.1,1.1
390054,1.1,1.1
543227,1.1,1.1
117566,1.1,1.1
540112,1.1,1.1
558639,1.1,1.1
563310,1.1,1.1
570179,1.1,1.1
750486,1.1,1.1
437831,1.1,1.1
650541,1.1,1.1
730424,1.1,1.1
730539,1.1,1.1
278745,1.1,1.1
532994,1.1,1.1
804712,1.1,1.1
679637,1.1,1.1
768894,1.1,1.1
628709,1.1,1.1
460042,1.1,1.1
530409,1.1,1.1
596641,1.1,1.1
90019,1.1,1.1
643652,1.1,1.1
372017,1.1,1.1
389504,1.1,1.1
506849,1.1,1.1
759274,1.1,1.1
670426,1.1,1.1
389659,1.1,1.1
128421,1.1,1.1
569763,1.1,1.1
559022,1.1,1.1
760621,1.1,1.1
828744,1.1,1.1
573910,1.1,1.1
470107,1.1,1.1
648965,1.1,1.1
307470,1.1,1.1
149382,1.1,1.1
640412,1.1,1.1
520870,1.1,1.1
310058,1.1,1.1
530681,1.1,1.1
436714,1.1,1.1
208800,1.1,1.1
49564,1.1,1.1
465573,1.1,1.1
731780,1.1,1.1
599717,1.1,1.1
169377,1.1,1.1
208956,1.1,1.1
276171,1.1,1.1
791441,1.1,1.1
330047,1.1,1.1
469274,1.1,1.1
557288,1.1,1.1
120716,1.1,1.1
560212,1.1,1.1
750491,1.1,1.1
259298,1.1,1.1
59513,1.1,1.1
122441,1.1,1.1
126764,1.1,1.1
387904,1.1,1.1
328704,1.1,1.1
570279,1.1,1.1
409845,1.1,1.1
89667,1.1,1.1
550135,1.1,1.1
530121,1.1,1.1
98532,1.1,1.1
542307,1.1,1.1
533987,1.1,1.1
575583,1.1,1.1
669369,1.1,1.1
618679,1.1,1.1
570117,1.1,1.1
387552,1.1,1.1
408708,1.1,1.1
347773,1.1,1.1
320123,1.1,1.1
824677,1.1,1.1
600057,1.1,1.1
730410,1.1,1.1
299805,1.1,1.1
534079,1.1,1.1
199069,1.1,1.1
210661,1.1,1.1
641668,1.1,1.1
823642,1.1,1.1
670455,1.1,1.1
600340,1.1,1.1
271022,1.1,1.1
820647,1.1,1.1
521242,1.1,1.1
462027,1.1,1.1
650309,1.1,1.1
618368,1.1,1.1
820132,1.1,1.1
188866,1.1,1.1
738725,1.1,1.1
560640,1.1,1.1
347952,1.1,1.1
461035,1.1,1.1
120418,1.1,1.1
530025,1.1,1.1
427469,1.1,1.1
570024,1.1,1.1
753588,1.1,1.1
320030,1.1,1.1
730023,1.1,1.1
730712,1.1,1.1
640493,1.1,1.1
797475,1.1,1.1
590018,1.1,1.1
416081,1.1,1.1
548178,1.1,1.1
209257,1.1,1.1
750305,1.1,1.1
534074,1.1,1.1
518157,1.1,1.1
486059,1.1,1.1
347921,1.1,1.1
208514,1.1,1.1
460532,1.1,1.1
510440,1.1,1.1
549506,1.1,1.1
520318,1.1,1.1
640429,1.1,1.1
787488,1.1,1.1
510137,1.1,1.1
330056,1.1,1.1
419775,1.1,1.1
159722,1.1,1.1
750309,1.1,1.1
670215,1.1,1.1
410639,1.1,1.1
462187,1.1,1.1
99702,1.1,1.1
321105,1.1,1.1
470718,1.1,1.1
530605,1.1,1.1
90014,1.1,1.1
550216,1.1,1.1
579721,1.1,1.1
68601,1.1,1.1
198769,1.1,1.1
151040,1.1,1.1
520233,1.1,1.1
653293,1.1,1.1
543287,1.1,1.1
760874,1.1,1.1
258265,1.1,1.1
530637,1.1,1.1
680677,1.1,1.1
468108,1.1,1.1
539115,1.1,1.1
806746,1.1,1.1
439043,1.1,1.1
600063,1.1,1.1
259717,1.1,1.1
258462,1.1,1.1
390097,1.1,1.1
520435,1.1,1.1
544751,1.1,1.1
545118,1.1,1.1
188954,1.1,1.1
507278,1.1,1.1
188584,1.1,1.1
541223,1.1,1.1
560605,1.1,1.1
671548,1.1,1.1
573894,1.1,1.1
129200,1.1,1.1
797639,1.1,1.1
520368,1.1,1.1
787720,1.1,1.1
569876,1.1,1.1
508957,1.1,1.1
330045,1.1,1.1
239897,1.1,1.1
640209,1.1,1.1
823176,1.1,1.1
506863,1.1,1.1
730899,1.1,1.1
640547,1.1,1.1
570251,1.1,1.1
110024,1.1,1.1
619969,1.1,1.1
769967,1.1,1.1
530571,1.1,1.1
310019,1.1,1.1
530648,1.1,1.1
681692,1.1,1.1
569565,1.1,1.1
680425,1.1,1.1
823637,1.1,1.1
320042,1.1,1.1
652296,1.1,1.1
388707,1.1,1.1
510120,1.1,1.1
618497,1.1,1.1
612175,1.1,1.1
535662,1.1,1.1
198745,1.1,1.1
821658,1.1,1.1
408599,1.1,1.1
570290,1.1,1.1
530018,1.1,1.1
308215,1.1,1.1
538879,1.1,1.1
760758,1.1,1.1
401002,1.1,1.1
730022,1.1,1.1
542292,1.1,1.1
560442,1.1,1.1
750359,1.1,1.1
388260,1.1,1.1
627813,1.1,1.1
640747,1.1,1.1
808440,1.1,1.1
427859,1.1,1.1
545212,1.1,1.1
311080,1.1,1.1
534911,1.1,1.1
677722,1.1,1.1
530454,1.1,1.1
307606,1.1,1.1
739250,1.1,1.1
637620,1.1,1.1
528530,1.1,1.1
680019,1.1,1.1
587976,1.1,1.1
640414,1.1,1.1
460119,1.1,1.1
807541,1.1,1.1
308456,1.1,1.1
388695,1.1,1.1
388699,1.1,1.1
129961,1.1,1.1
654450,1.1,1.1
768429,1.1,1.1
670540,1.1,1.1
718890,1.1,1.1
670629,1.1,1.1
670630,1.1,1.1
574633,1.1,1.1
520395,1.1,1.1
310233,1.1,1.1
529869,1.1,1.1
510456,1.1,1.1
520445,1.1,1.1
130026,1.1,1.1
128042,1.1,1.1
520301,1.1,1.1
160082,1.1,1.1
310228,1.1,1.1
735689,1.1,1.1
526491,1.1,1.1
730792,1.1,1.1
423672,1.1,1.1
228186,1.1,1.1
560469,1.1,1.1
164025,1.1,1.1
821666,1.1,1.1
309212,1.1,1.1
370036,1.1,1.1
768796,1.1,1.1
466613,1.1,1.1
408724,1.1,1.1
320014,1.1,1.1
466257,1.1,1.1
238002,1.1,1.1
550211,1.1,1.1
416263,1.1,1.1
400019,1.1,1.1
409020,1.1,1.1
308162,1.1,1.1
69706,1.1,1.1
522860,1.1,1.1
109687,1.1,1.1
680626,1.1,1.1
459135,1.1,1.1
465497,1.1,1.1
238885,1.1,1.1
534075,1.1,1.1
534027,1.1,1.1
670603,1.1,1.1
760744,1.1,1.1
98476,1.1,1.1
179809,1.1,1.1
520857,1.1,1.1
270019,1.1,1.1
120506,1.1,1.1
600130,1.1,1.1
298128,1.1,1.1
59418,1.1,1.1
380131,1.1,1.1
357838,1.1,1.1
529509,1.1,1.1
730726,1.1,1.1
160094,1.1,1.1
159562,1.1,1.1
718862,1.1,1.1
670117,1.1,1.1
409496,1.1,1.1
570167,1.1,1.1
544309,1.1,1.1
400306,1.1,1.1
670236,1.1,1.1
520298,1.1,1.1
543286,1.1,1.1
730738,1.1,1.1
389757,1.1,1.1
400338,1.1,1.1
670469,1.1,1.1
589511,1.1,1.1
560106,1.1,1.1
822217,1.1,1.1
680607,1.1,1.1
540252,1.1,1.1
297726,1.1,1.1
359726,1.1,1.1
651435,1.1,1.1
642665,1.1,1.1
310178,1.1,1.1
659529,1.1,1.1
733689,1.1,1.1
550157,1.1,1.1
732787,1.1,1.1
239864,1.1,1.1
218671,1.1,1.1
380041,1.1,1.1
79329,1.1,1.1
575829,1.1,1.1
760217,1.1,1.1
689102,1.1,1.1
530690,1.1,1.1
457122,1.1,1.1
650503,1.1,1.1
208747,1.1,1.1
119605,1.1,1.1
189754,1.1,1.1
271030,1.1,1.1
310100,1.1,1.1
520269,1.1,1.1
598997,1.1,1.1
470609,1.1,1.1
651442,1.1,1.1
311138,1.1,1.1
309502,1.1,1.1
524519,1.1,1.1
100075,1.1,1.1
530626,1.1,1.1
209178,1.1,1.1
520433,1.1,1.1
797916,1.1,1.1
438457,1.1,1.1
229308,1.1,1.1
541163,1.1,1.1
821312,1.1,1.1
550324,1.1,1.1
98327,1.1,1.1
350104,1.1,1.1
109764,1.1,1.1
658815,1.1,1.1
207526,1.1,1.1
48834,1.1,1.1
588209,1.1,1.1
268785,1.1,1.1
58776,1.1,1.1
400333,1.1,1.1
560176,1.1,1.1
208322,1.1,1.1
738369,1.1,1.1
520915,1.1,1.1
461020,1.1,1.1
808449,1.1,1.1
757296,1.1,1.1
409633,1.1,1.1
638927,1.1,1.1
399907,1.1,1.1
510106,1.1,1.1
510735,1.1,1.1
387951,1.1,1.1
556309,1.1,1.1
151116,1.1,1.1
550407,1.1,1.1
650178,1.1,1.1
689097,1.1,1.1
69923,1.1,1.1
659804,1.1,1.1
389562,1.1,1.1
218224,1.1,1.1
539218,1.1,1.1
758207,1.1,1.1
820648,1.1,1.1
424486,1.1,1.1
769162,1.1,1.1
730120,1.1,1.1
552542,1.1,1.1
310232,1.1,1.1
530140,1.1,1.1
650406,1.1,1.1
390060,1.1,1.1
530609,1.1,1.1
430001,1.1,1.1
507489,1.1,1.1
608582,1.1,1.1
520869,1.1,1.1
680417,1.1,1.1
589629,1.1,1.1
670534,1.1,1.1
670138,1.1,1.1
239192,1.1,1.1
821120,1.1,1.1
669960,1.1,1.1
130017,1.1,1.1
117684,1.1,1.1
248371,1.1,1.1
651210,1.1,1.1
469991,1.1,1.1
543307,1.1,1.1
388198,1.1,1.1
522520,1.1,1.1
169813,1.1,1.1
249018,1.1,1.1
259294,1.1,1.1
80004,1.1,1.1
120378,1.1,1.1
123208,1.1,1.1
120380,1.1,1.1
547441,1.1,1.1
209722,1.1,1.1
486912,1.1,1.1
546019,1.1,1.1
578400,1.1,1.1
821288,1.1,1.1
684808,1.1,1.1
569560,1.1,1.1
596229,1.1,1.1
545086,1.1,1.1
339176,1.1,1.1
389779,1.1,1.1
271031,1.1,1.1
239887,1.1,1.1
534260,1.1,1.1
228687,1.1,1.1
141041,1.1,1.1
639045,1.1,1.1
577647,1.1,1.1
640532,1.1,1.1
643660,1.1,1.1
68738,1.1,1.1
397628,1.1,1.1
778904,1.1,1.1
382002,1.1,1.1
308644,1.1,1.1
730744,1.1,1.1
530439,1.1,1.1
459102,1.1,1.1
259695,1.1,1.1
229318,1.1,1.1
718864,1.1,1.1
368062,1.1,1.1
542210,1.1,1.1
518768,1.1,1.1
460100,1.1,1.1
121312,1.1,1.1
644659,1.1,1.1
521609,1.1,1.1
508015,1.1,1.1
640553,1.1,1.1
437433,1.1,1.1
358453,1.1,1.1
653292,1.1,1.1
219062,1.1,1.1
69903,1.1,1.1
150118,1.1,1.1
793436,1.1,1.1
388669,1.1,1.1
425762,1.1,1.1
759151,1.1,1.1
459539,1.1,1.1
570257,1.1,1.1
348093,1.1,1.1
730504,1.1,1.1
542293,1.1,1.1
479251,1.1,1.1
760796,1.1,1.1
327995,1.1,1.1
101093,1.1,1.1
266312,1.1,1.1
208571,1.1,1.1
544895,1.1,1.1
822260,1.1,1.1
398614,1.1,1.1
828747,1.1,1.1
579185,1.1,1.1
520819,1.1,1.1
549408,1.1,1.1
339703,1.1,1.1
259855,1.1,1.1
271010,1.1,1.1
228274,1.1,1.1
208936,1.1,1.1
427522,1.1,1.1
218158,1.1,1.1
179030,1.1,1.1
90012,1.1,1.1
238879,1.1,1.1
389513,1.1,1.1
209272,1.1,1.1
521253,1.1,1.1
208911,1.1,1.1
199552,1.1,1.1
338772,1.1,1.1
680020,1.1,1.1
648366,1.1,1.1
218690,1.1,1.1
767962,1.1,1.1
209389,1.1,1.1
760433,1.1,1.1
542327,1.1,1.1
530986,1.1,1.1
629820,1.1,1.1
237995,1.1,1.1
260003,1.1,1.1
750416,1.1,1.1
208306,1.1,1.1
805102,1.1,1.1
641681,1.1,1.1
98648,1.1,1.1
510234,1.1,1.1
786726,1.1,1.1
640526,1.1,1.1
640475,1.1,1.1
596201,1.1,1.1
270006,1.1,1.1
160009,1.1,1.1
339713,1.1,1.1
310148,1.1,1.1
658312,1.1,1.1
138943,1.1,1.1
680282,1.1,1.1
679785,1.1,1.1
267955,1.1,1.1
199549,1.1,1.1
728863,1.1,1.1
658395,1.1,1.1
761504,1.1,1.1
328640,1.1,1.1
268906,1.1,1.1
415949,1.1,1.1
541190,1.1,1.1
138602,1.1,1.1
348008,1.1,1.1
520347,1.1,1.1
730152,1.1,1.1
58935,1.1,1.1
49962,1.1,1.1
199575,1.1,1.1
640622,1.1,1.1
329867,1.1,1.1
559858,1.1,1.1
629031,1.1,1.1
320001,1.1,1.1
578564,1.1,1.1
126777,1.1,1.1
399697,1.1,1.1
730807,1.1,1.1
276813,1.1,1.1
559214,1.1,1.1
570261,1.1,1.1
259955,1.1,1.1
559355,1.1,1.1
119970,1.1,1.1
600117,1.1,1.1
510480,1.1,1.1
760156,1.1,1.1
822265,1.1,1.1
680529,1.1,1.1
140053,1.1,1.1
537190,1.1,1.1
619529,1.1,1.1
560173,1.1,1.1
600045,1.1,1.1
190466,1.1,1.1
530712,1.1,1.1
652460,1.1,1.1
520738,1.1,1.1
239850,1.1,1.1
120344,1.1,1.1
338521,1.1,1.1
328206,1.1,1.1
520320,1.1,1.1
190001,1.1,1.1
680752,1.1,1.1
455699,1.1,1.1
478936,1.1,1.1
150117,1.1,1.1
199942,1.1,1.1
670413,1.1,1.1
730794,1.1,1.1
287840,1.1,1.1
160041,1.1,1.1
309094,1.1,1.1
750415,1.1,1.1
98751,1.1,1.1
486032,1.1,1.1
728655,1.1,1.1
538692,1.1,1.1
760862,1.1,1.1
510459,1.1,1.1
798740,1.1,1.1
415945,1.1,1.1
368762,1.1,1.1
597462,1.1,1.1
486173,1.1,1.1
537571,1.1,1.1
738215,1.1,1.1
544273,1.1,1.1
440084,1.1,1.1
90023,1.1,1.1
539232,1.1,1.1
669624,1.1,1.1
768072,1.1,1.1
760751,1.1,1.1
429690,1.1,1.1
627545,1.1,1.1
530128,1.1,1.1
400314,1.1,1.1
648351,1.1,1.1
419974,1.1,1.1
408549,1.1,1.1
530210,1.1,1.1
730717,1.1,1.1
534138,1.1,1.1
669557,1.1,1.1
288433,1.1,1.1
600258,1.1,1.1
399038,1.1,1.1
730554,1.1,1.1
506962,1.1,1.1
639597,1.1,1.1
329779,1.1,1.1
521882,1.1,1.1
789099,1.1,1.1
88839,1.1,1.1
519531,1.1,1.1
